policy_id,ref_num,url,error,file_type,expected_filename,saved
211002603,1,http://unfccc.int/resource/docs/natc/rkorbur1.pdf,,pdf,211002603_ref1,True
211002604,1,https://www.cheric.org/research/tech/periodicals/view.php?seq=1156531,,html,211002604_ref1,True
211002605,1,http://www.bloomberg.com/news/articles/2015-01-20/saudi-arabia-delays-109-billion-solar-plant-by-8-years,403 Client Error: Forbidden for url: http://www.bloomberg.com/news/articles/2015-01-20/saudi-arabia-delays-109-billion-solar-plant-by-8-years,,211002605_ref1,False
211002605,2,https://www.irena.org/DocumentDownloads/masdar/Abdulrahman%20Al%20Ghabban%20Presentation.pdf,403 Client Error: Forbidden for url: https://www.irena.org/DocumentDownloads/masdar/Abdulrahman%20Al%20Ghabban%20Presentation.pdf,,211002605_ref2,False
211002606,1,http://www.cenef.ru/file/St-267e.pdf,404 Client Error: Not Found for url: http://www.cenef.ru/file/St-267e.pdf,,211002606_ref1,False
211002607,1,https://www.dlapiperrealworld.com/law/index.html?t=construction&s=legal-framework&c=FR,,html,211002607_ref1,True
211002608,1,https://www.iea.org/policies/5586-rural-development-biofuels-programs,,html,211002608_ref1,True
211002609,1,https://www.taxpayer.net/agriculture/rural-energy-for-america-program-fact-sheet/,,html,211002609_ref1,True
211002610,1,https://programs.dsireusa.org/system/program/detail/917,,html,211002610_ref1,True
211002611,1,http://www.rd.usda.gov/programs-services/rural-energy-america-program-energy-audit-renewable-energy-development-assistance,"HTTPConnectionPool(host='www.rd.usda.gov', port=80): Read timed out. (read timeout=30)",,211002611_ref1,False
211002612,1,https://www.iea.org/policies/7372-sl-tubular-fluorescent-lamps?country=India&page=5&qs=india,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/7372-sl-tubular-fluorescent-lamps?country=India&page=5&qs=india,,211002612_ref1,False
211002613,1,http://www.nersa.org.za/,,html,211002613_ref1,True
211002614,1,https://unfccc.int/files/bodies/awg/application/pdf/04_reippp_south_africa_thapelo_letete.pdf,,pdf,211002614_ref1,True
211002615,1,https://www.iea.org/policies/4484-renewable-energy-subsidies-dme?page=9&region=Africa%2CCentral%20%26%20South%20America&type=Grants%2Fsubsidy%2CRegulatory%20instruments%2CCodes%20and%20standards,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/4484-renewable-energy-subsidies-dme?page=9&region=Africa%2CCentral%20%26%20South%20America&type=Grants%2Fsubsidy%2CRegulatory%20instruments%2CCodes%20and%20standards,,211002615_ref1,False
211002616,1,https://climateactiontracker.org/documents/398/CAT_2018-11-27_ScalingUp_SouthAfrica_FullReport.pdf,,pdf,211002616_ref1,True
211002617,1,https://www.epa.gov/eps-partnership/overview-sf6-emissions-sources-and-reduction-options-electric-power-systems,404 Client Error: Not Found for url: https://www.epa.gov/eps-partnership/overview-sf6-emissions-sources-and-reduction-options-electric-power-systems,,211002617_ref1,False
211002618,1,https://19january2021snapshot.epa.gov/f-gas-partnership-programs/epas-sf6-emission-reduction-partnership-magnesium-industry_.html,,html,211002618_ref1,True
211002619,1,http://www.mittelstand-energiewende.de/,,html,211002619_ref1,True
211002620,1,https://www.iea.org/policies/8517-step-up-pilot-program?country=Germany&page=2&qs=germ,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/8517-step-up-pilot-program?country=Germany&page=2&qs=germ,,211002620_ref1,False
211002621,1,http://www.climatechange.gov.au,"HTTPSConnectionPool(host='www.dcceew.gov.au', port=443): Read timed out. (read timeout=30)",,211002621_ref1,False
211002622,1,https://asia.nikkei.com/Economy/Indonesia-to-introduce-tax-breaks-for-low-carbon-cars,,html,211002622_ref1,True
211002623,1,http://www.salixfinance.co.uk,,html,211002623_ref1,True
211002624,1,https://www.iea.org/policies/3717-san-francisco-solar-energy-incentive-program,,html,211002624_ref1,True
211002625,1,http://www1.eere.energy.gov/industry/states/index.html,,html,211002625_ref1,True
211002626,1,https://www.osti.gov/servlets/purl/1372902,,pdf,211002626_ref1,True
211002627,1,http://www.legifrance.gouv.fr/affichCodeArticle.do?cidTexte=LEGITEXT000006069577&idArticle=LEGIARTI000020051670,403 Client Error: Forbidden for url: https://www.legifrance.gouv.fr/affichCodeArticle.do?cidTexte=LEGITEXT000006069577&idArticle=LEGIARTI000020051670,,211002627_ref1,False
211002628,1,https://udit.beeindia.gov.in/fame/,,html,211002628_ref1,True
211002629,1,https://static.pib.gov.in/WriteReadData/specificdocs/documents/2022/jul/doc202271169601.pdf,,pdf,211002629_ref1,True
211002630,1,https://www.iea.org/policies/1172-scheme-on-energy-conservation-in-agriculture-sector-in-haryana?country=India&page=4&qs=indi,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/1172-scheme-on-energy-conservation-in-agriculture-sector-in-haryana?country=India&page=4&qs=indi,,211002630_ref1,False
211002631,1,https://www.iea.org/policies/685-scheme-on-interest-free-loan-for-energy-conservation-measures-in-haryana?country=India&page=5&qs=indi,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/685-scheme-on-interest-free-loan-for-energy-conservation-measures-in-haryana?country=India&page=5&qs=indi,,211002631_ref1,False
211002632,1,https://www.iea.org/policies/2102-scheme-on-promotion-of-energy-audit-in-buildings-in-haryana?country=India&page=6&qs=indi,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/2102-scheme-on-promotion-of-energy-audit-in-buildings-in-haryana?country=India&page=6&qs=indi,,211002632_ref1,False
211002633,1,https://www.iea.org/policies/952-scotland-public-sector-central-energy-efficiency-fund-ceef?country=United%20Kingdom&page=4&qs=united,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/952-scotland-public-sector-central-energy-efficiency-fund-ceef?country=United%20Kingdom&page=4&qs=united,,211002633_ref1,False
211002634,1,https://www.iea.org/policies/4725-scottish-biomass-support-scheme?country=United%20Kingdom&page=3&qs=united,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/4725-scottish-biomass-support-scheme?country=United%20Kingdom&page=3&qs=united,,211002634_ref1,False
211002635,1,https://www.gov.scot/publications/scottish-energy-strategy-future-energy-scotland-9781788515276/,,html,211002635_ref1,True
211002636,1,https://www.iea.org/policies/2555-scottish-sme-loan-fund?country=United%20Kingdom&page=3&qs=united,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/2555-scottish-sme-loan-fund?country=United%20Kingdom&page=3&qs=united,,211002636_ref1,False
211002637,1,https://autorecyclingworld.com/french-scrappage-scheme-new-conversion-bonus-system-comes-in-to-play-on-3rd-of-august/,,html,211002637_ref1,True
211002638,1,https://theicct.org/sites/default/files/publications/Passenger_Car_Emissions_Turkey_20190329.pdf,,pdf,211002638_ref1,True
211002639,1,http://www.mlit.go.jp/sogoseisaku/environment/sosei_environment_mn_000010.html,,html,211002639_ref1,True
211002640,1,http://arena.gov.au/about-arena/history/,,html,211002640_ref1,True
211002641,1,https://www.preventionweb.net/publication/korea-rep-second-national-climate-change-adaptation-measures-2016-2020,403 Client Error: Forbidden for url: https://www.preventionweb.net/publication/korea-rep-second-national-climate-change-adaptation-measures-2016-2020,,211002641_ref1,False
211002642,1,https://climate.ec.europa.eu/system/files/2016-11/eccp_final_prog_en.pdf,,pdf,211002642_ref1,True
211002643,1,https://www.iea.org/policies/1595-section-17031705-loan-guarantee-program,,html,211002643_ref1,True
211002644,1,https://www.iea.org/policies/91-sectoral-benchmarking,,html,211002644_ref1,True
211002645,1,https://www.energy.gov/eere/articles/securing-americas-clean-energy-future-fact-sheet-energy-efficiency-renewable-energy,403 Client Error: Forbidden for url: https://www.energy.gov/cmei/articles/securing-americas-clean-energy-future-fact-sheet-energy-efficiency-renewable-energy,,211002645_ref1,False
211002646,1,https://openei.org/wiki/Self-Generation_Incentive_Program_(California),,html,211002646_ref1,True
211002647,1,http://cordis.europa.eu/fp7/home_en.html,,html,211002647_ref1,True
211002648,1,https://www.iea.org/policies/4695-shandong-province-one-million-rooftops-sunshine-plan,,html,211002648_ref1,True
211002649,1,https://www.iea.org/policies/4696-shandong-province-village-renewable-energy-regulations,,html,211002649_ref1,True
211002650,1,https://www.iea.org/policies/4692-shandong-province-energy-fund,,html,211002650_ref1,True
211002651,1,https://www.iea.org/policies/7152-shared-electro-mobility-funding-support,,html,211002651_ref1,True
211002652,1,https://lop.parl.ca/sites/PublicWebsite/default/en_CA/ResearchPublications/201699E,404 Client Error:  for url: https://lop.parl.ca/sites/PublicWebsite/default/en_CA/ResearchPublications/201699E,,211002652_ref1,False
211002653,1,https://www.itf-oecd.org/sites/default/files/docs/01shortsea.pdf,403 Client Error: Forbidden for url: https://www.itf-oecd.org/sites/default/files/docs/01shortsea.pdf,,211002653_ref1,False
211002654,1,http://www.epa.gov/ozone/snap/,,html,211002654_ref1,True
211002654,2,https://www.gpo.gov/fdsys/pkg/FR-2015-07-20/pdf/2015-17066.pdf,,pdf,211002654_ref2,True
211002654,3,https://www.gpo.gov/fdsys/pkg/FR-2016-04-18/pdf/2016-08163.pdf,,pdf,211002654_ref3,True
211002654,4,http://www.wri.org/blog/2015/03/reducing-hfcs-us-would-benefit-consumers-and-climate,,html,211002654_ref4,True
211002655,1,https://www.iea.org/policies/5555-simplified-purchase-and-resale-arrangements-ritiro-dedicato-regulation-no-28007-technical-and-economic-provisions-on-the-grid-import-of-electric-energy,404 Client Error: Not Found for url: https://www.iea.org/policies/5555-simplified-purchase-and-resale-arrangements-ritiro-dedicato-regulation-no-28007-technical-and-economic-provisions-on-the-grid-import-of-electric-energy,,211002655_ref1,False
211002656,1,https://ec.europa.eu/environment/archives/action-programme/intro.htm,,html,211002656_ref1,True
211002657,1,https://www.bmwi.de/Redaktion/DE/Publikationen/Energie/6-energieforschungsprogramm-der-bundesregierung.html,,html,211002657_ref1,True
211002658,1,https://ec.europa.eu/environment/archives/natres/pdf/final_report_wg1.pdf,,pdf,211002658_ref1,True
211002659,1,https://www.sbir.gov/about,,html,211002659_ref1,True
211002660,1,https://www.iea.org/policies/5686-small-distributed-power-generation-using-renewable-energy-ministerial-regulation-no-1122-k30mem2002?country=Indonesia&status=In%20force&technology=Multiple%20renewable%20technologies%2CRefrigerator&type=Information%20and%20education%2CStrategic%20planning%2CUrban%20planning%2CMinimum%20energy%20performance%20standard,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/5686-small-distributed-power-generation-using-renewable-energy-ministerial-regulation-no-1122-k30mem2002?country=Indonesia&status=In%20force&technology=Multiple%20renewable%20technologies%2CRefrigerator&type=Information%20and%20education%2CStrategic%20planning%2CUrban%20planning%2CMinimum%20energy%20performance%20standard,,211002660_ref1,False
211002661,1,http://www.irs.gov/pub/irs-pdf/p510.pdf,,pdf,211002661_ref1,True
211002662,1,https://www.nrcan.gc.ca/energy-efficiency/energy-efficiency-transportation/greening-freight-programs/smartdriver-training-series/21048,404 Client Error: Not Found for url: https://natural-resources.canada.ca/energy-efficiency/energy-efficiency-transportation/greening-freight-programs/smartdriver-training-series/21048,,211002662_ref1,False
211002663,1,http://www.klimaschutz.de/,,html,211002663_ref1,True
211002664,1,https://www.mckinsey.com/~/media/mckinsey/dotcom/client_service/EPNG/PDFs/McK%20on%20smart%20grids/MoSG_Europe_VF.aspx,"HTTPSConnectionPool(host='www.mckinsey.com', port=443): Read timed out. (read timeout=30)",,211002664_ref1,False
211002665,1,https://www.smartgrid.gov/recovery_act/overview/smart_grid_investment_grant_program.html,,html,211002665_ref1,True
211002665,2,http://www.nist.gov/smartgrid/,,html,211002665_ref2,True
211002667,1,https://www.energy.gov/sites/prod/files/oeprod/DocumentsandMedia/DOE_SG_Book_Single_Pages%281%29.pdf,,pdf,211002667_ref1,True
211002668,1,http://www.epa.gov/smartgrowth/,,html,211002668_ref1,True
211002669,1,https://www.gov.uk/government/policies/helping-households-to-cut-their-energy-bills/supporting-pages/smart-meters,,html,211002669_ref1,True
211002670,1,https://www.gov.uk/government/policies/helping-households-to-cut-their-energy-bills/supporting-pages/smart-meters,,html,211002670_ref1,True
211002671,1,https://www.iea.org/policies/6511-smart-transport-program?q=smart%20transport%20argentina,,html,211002671_ref1,True
211002673,1,https://www.iea.org/policies/5584-smart-from-the-start-initiative?country=United%20States&page=4,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/5584-smart-from-the-start-initiative?country=United%20States&page=4,,211002673_ref1,False
211002674,1,http://smart-life-japan.jp/,"HTTPConnectionPool(host='smart-life-japan.jp', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x00000232EFAA5C90>: Failed to resolve 'smart-life-japan.jp' ([Errno 11002] getaddrinfo failed)""))",,211002674_ref1,False
211002675,1,https://publications.gc.ca/collections/collection_2014/rncan-nrcan/M144-258-2013.pdf,"HTTPSConnectionPool(host='publications.gc.ca', port=443): Max retries exceeded with url: /collections/collection_2014/rncan-nrcan/M144-258-2013.pdf (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))",,211002675_ref1,False
211002676,1,http://www.epa.gov/otaq/smartway/index.htm,404 Client Error: Not Found for url: https://www.epa.gov/otaq/smartway/index.htm,,211002676_ref1,False
211002677,1,http://www.solarabcs.org/,,html,211002677_ref1,True
211002678,1,https://www.nrel.gov/docs/fy07osti/41760.pdf,,pdf,211002678_ref1,True
211002679,1,http://www.eere.energy.gov/solar/solar_america_showcases.html,"HTTPSConnectionPool(host='www.eere.energy.gov', port=443): Max retries exceeded with url: /solar/solar_america_showcases.html (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))",,211002679_ref1,False
211002680,1,http://www1.eere.energy.gov/solar/solar_america/index.html,"HTTPSConnectionPool(host='energy.gov', port=443): Max retries exceeded with url: /node/825226 (Caused by SSLError(SSLZeroReturnError(6, 'TLS/SSL connection has been closed (EOF) (_ssl.c:1006)')))",,211002680_ref1,False
211002681,1,http://www.martinot.info/solarcities.htm,,html,211002681_ref1,True
211002682,1,https://www.business.gov.au/Grants-and-Programs/Solar-Communities-Program,403 Client Error: Forbidden for url: https://business.gov.au/Grants-and-Programs/Solar-Communities-Program,,211002682_ref1,False
211002683,1,https://www.renewableenergyworld.com/solar/australian-solar-shines-in-2009/,,html,211002683_ref1,True
211002684,1,http://www.solardecathlon.org/,,html,211002684_ref1,True
211002685,1,https://www.iea.org/policies/4100-solar-energy-research-act?country=United%20States&page=14,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/4100-solar-energy-research-act?country=United%20States&page=14,,211002685_ref1,False
211002686,1,https://www.iea.org/policies/6335-solar-feed-in-tariff-of-indonesia-2016?page=3&sector=Generation,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/6335-solar-feed-in-tariff-of-indonesia-2016?page=3&sector=Generation,,211002686_ref1,False
211002687,1,http://arena.gov.au/about-arena/history/,,html,211002687_ref1,True
211002688,1,https://www.iea.org/policies/4102-solar-heating-and-cooling-demonstration-act?country=United%20States&page=14,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/4102-solar-heating-and-cooling-demonstration-act?country=United%20States&page=14,,211002688_ref1,False
211002689,1,https://www.tai.org.au/sites/default/files/PB%2021%20SHCP%20final_4.pdf,,pdf,211002689_ref1,True
211002690,1,https://naturalsolar.com.au/solar-rebates/solar-hot-water-rebates/,,html,211002690_ref1,True
211002691,1,https://www.china-briefing.com/news/china-releases-12th-five-year-plan-on-solar-power-development/,,html,211002691_ref1,True
211002692,1,https://www.resourcesmag.org/common-resources/chinas-solar-feed-in-tariffs-one-technologys-moment-in-the-sun/,,html,211002692_ref1,True
211002693,1,https://www.congress.gov/bill/95th-congress/house-bill/12874,403 Client Error: Forbidden for url: https://www.congress.gov/bill/95th-congress/house-bill/12874,,211002693_ref1,False
211002694,1,https://www.india.gov.in/development-solargreen-cities-programme,403 Client Error: Forbidden for url: https://www.india.gov.in/development-solargreen-cities-programme,,211002694_ref1,False
211002695,1,http://cordis.europa.eu/technology-platforms/home_en.html,,html,211002695_ref1,True
211002696,1,http://it.wikipedia.org/wiki/Centrale_solare_termodinamica_Archimede,,html,211002696_ref1,True
211002697,1,https://www.nedbank.co.za/content/dam/nedbank/site-assets/AboutUs/GreenandCaring/SANS%20Guide%20-%20Homeowners%20final.pdf,,pdf,211002697_ref1,True
211002698,1,https://www.sanedi.org.za/energy-performance-certificates/index.htm,"HTTPSConnectionPool(host='www.sanedi.org.za', port=443): Max retries exceeded with url: /energy-performance-certificates/index.htm (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))",,211002698_ref1,False
211002699,1,http://herc.gov.in/writereaddata/orders/20080425(1).pdf,,pdf,211002699_ref1,True
211002700,1,https://www.adb.org/publications/housing-policy-republic-korea,,html,211002700_ref1,True
211002702,1,http://www.solarthermie2000plus.de/,,html,211002702_ref1,True
211002703,1,"https://www.semanticscholar.org/paper/The-Solid-State-Energy-Conversion-Alliance-%28SECA%29-A-Surdoval/60ed860513e4ac56ac3e8b18abfee4774165c438#:~:text=The%20Solid%20State%20Energy%20Conversion%20Alliance%20%28SECA%29%20was,with%20commonly%20available%20fossil%20fuels%20at%20low%20cost.",,html,211002703_ref1,True
211002704,1,http://www1.eere.energy.gov/buildings/ssl/index.html,,html,211002704_ref1,True
211002705,1,https://www.sabs.co.za/Sectors-and-Services/Services/Energy/index.asp,"HTTPSConnectionPool(host='www.sabs.co.za', port=443): Max retries exceeded with url: /Sectors-and-Services/Services/Energy/index.asp (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))",,211002705_ref1,False
211002706,1,https://climateactiontracker.org/documents/398/CAT_2018-11-27_ScalingUp_SouthAfrica_FullReport.pdf,,pdf,211002706_ref1,True
211002707,1,https://www.iea.org/policies/4585-solar-traffic-lights,,html,211002707_ref1,True
211002708,1,https://climateactiontracker.org/documents/398/CAT_2018-11-27_ScalingUp_SouthAfrica_FullReport.pdf,,pdf,211002708_ref1,True
211002709,1,https://www.aph.gov.au/Parliamentary_Business/Bills_Legislation/Bills_Search_Results/Result?bId=s700,,html,211002709_ref1,True
211002711,1,https://www.preventionweb.net/files/47412_mexicospecialccprogram20092012.pdf,,pdf,211002711_ref1,True
211002713,1,https://www.iea.org/policies/1769-special-fund-for-energy-efficiency-in-smes?country=Germany&qs=turkey&type=Utility%20obligations%2CFinance,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/1769-special-fund-for-energy-efficiency-in-smes?country=Germany&qs=turkey&type=Utility%20obligations%2CFinance,,211002713_ref1,False
211002714,1,http://www.mof.gov.cn/,,html,211002714_ref1,True
211002715,1,https://climate-laws.org/geographies/japan/laws/law-concerning-special-measures-for-promotion-of-new-energy-use-special-measures-law-for-promoting-the-use-of-new-energy-law-no-37-of-1997,,html,211002715_ref1,True
211002716,1,https://www.iea.org/policies/4945-special-programme-for-the-use-of-renewable-energy-2008-2012?country=India%2CMexico&page=3&topic=Renewable%20Energy,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/4945-special-programme-for-the-use-of-renewable-energy-2008-2012?country=India%2CMexico&page=3&topic=Renewable%20Energy,,211002716_ref1,False
211002717,1,https://iea.blob.core.windows.net/assets/imports/events/13/SpecialClimateChangeProgram20142018Englishversion.pdf,,pdf,211002717_ref1,True
211002718,1,https://iea.blob.core.windows.net/assets/imports/events/13/SpecialClimateChangeProgram20142018Englishversion.pdf,,pdf,211002718_ref1,True
211002719,1,https://www.diputados.gob.mx/LeyesBiblio/pdf/LIEPS.pdf,,pdf,211002719_ref1,True
211002720,1,http://www.lse.ac.uk/GranthamInstitute/law/special-fund-to-support-the-implementation-of-energy-efficiency-targets-decree-law-no-40/,,html,211002720_ref1,True
211002721,1,https://www.transportsfriend.org/road-transport-regulation-cu/construction-use-regulation-3/speed-limiters/,"HTTPSConnectionPool(host='www.transportsfriend.org', port=443): Max retries exceeded with url: /road-transport-regulation-cu/construction-use-regulation-3/speed-limiters/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000232EF8B8FD0>: Failed to establish a new connection: [WinError 10061] No connection could be made because the target machine actively refused it'))",,211002721_ref1,False
211002722,1,http://www.hmrc.gov.uk/manuals/sdltmanual/sdltm20700.htm,,html,211002722_ref1,True
211002723,1,https://english.mee.gov.cn/Resources/standards/Air_Environment/Emission_standard1/200710/t20071024_111827.shtml,,html,211002723_ref1,True
211002724,1,https://prod.iea.org/policies/1932-standards-for-building-energy-audits?page=3&region=Eurasia&topic=Energy%20Efficiency,401 Client Error: Unauthorized for url: https://prod.iea.org/policies/1932-standards-for-building-energy-audits?page=3&region=Eurasia&topic=Energy%20Efficiency,,211002724_ref1,False
211002726,1,https://www.eceee.org/static/media/uploads/site-2/library/conference_proceedings/eceee_Summer_Studies/2007/Panel_7/7.098/paper.pdf,,pdf,211002726_ref1,True
211002727,1,https://wedocs.unep.org/bitstream/handle/20.500.11822/17098/SaudiArabia.pdf?sequence=1,403 Client Error: Forbidden for url: https://wedocs.unep.org/handle/20.500.11822/17098?sequence=1,,211002727_ref1,False
211002728,1,https://www.aceee.org/files/proceedings/2000/data/papers/SS00_Panel7_Paper08.pdf,,pdf,211002728_ref1,True
211002729,1,https://www.nrcan.gc.ca/nrcan/acts-and-regulations/faq-and-links/frequently-asked-questions-about-standby-power/7285,404 Client Error: Not Found for url: https://natural-resources.canada.ca/nrcan/acts-and-regulations/faq-and-links/frequently-asked-questions-about-standby-power/7285,,211002729_ref1,False
211002730,1,http://www.energyrating.gov.au,"HTTPConnectionPool(host='www.energyrating.gov.au', port=80): Read timed out. (read timeout=30)",,211002730_ref1,False
211002731,1,https://www.iea.org/policies/7447-star-rating-label-for-non-residential-buildings?country=India&page=5&qs=india,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/7447-star-rating-label-for-non-residential-buildings?country=India&page=5&qs=india,,211002731_ref1,False
211002732,1,https://www.opml.co.uk/files/Publications/corporate-publications/briefing-notes/id-state-action-plan-climate-india.pdf?noredirect=1,,pdf,211002732_ref1,True
211002733,1,https://www.iea.org/policies/7088-iecc-2018-state-building-code-nevada?country=United%20States&qs=united,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/7088-iecc-2018-state-building-code-nevada?country=United%20States&qs=united,,211002733_ref1,False
211002734,1,http://www.epa.gov/statelocalclimate/state/partner/index.html,404 Client Error: Not Found for url: https://www.epa.gov/statelocalclimate/state/partner/index.html,,211002734_ref1,False
211002735,1,http://www1.eere.energy.gov/wip/sep.html,"HTTPSConnectionPool(host='energy.gov', port=443): Max retries exceeded with url: /node/820551 (Caused by SSLError(SSLZeroReturnError(6, 'TLS/SSL connection has been closed (EOF) (_ssl.c:1006)')))",,211002735_ref1,False
211002736,1,https://www.iea.org/policies/4784-state-policy-guidelines-for-promoting-renewable-energy-in-the-power-sector,,html,211002736_ref1,True
211002737,1,http://www.lse.ac.uk/GranthamInstitute/law/state-program-on-energy-efficiency-and-energy-development-approved-by-government-decree-no-321/,,html,211002737_ref1,True
211002738,1,https://policy.asiapacificenergy.org/node/849/portal,,html,211002738_ref1,True
211002739,1,https://www.iea.org/policies/1789-state-utility-commission-assistance,,html,211002739_ref1,True
211002740,1,https://www.gov.za/about-government/government-programmes/green-fund,403 Client Error: Forbidden for url: https://www.gov.za/about-government/government-programmes/green-fund,,211002740_ref1,False
211002741,1,http://www1.eere.energy.gov/vehiclesandfuels/epact/covered_fleets.html,,html,211002741_ref1,True
211002742,1,https://www.epa.gov/sites/production/files/2017-06/documents/slb_guide_to_program_resources.pdf,,pdf,211002742_ref1,True
211002743,1,https://www.energy.gov/sites/prod/files/2019/02/f59/ESPC-strategies-mv_0.pdf,,pdf,211002743_ref1,True
211002745,1,http://transportpolicy.net/index.php?title=US:_Stationary_Diesel_Engines_%28NSPS%29,,html,211002745_ref1,True
211002746,1,http://transportpolicy.net/index.php?title=US:_Stationary_Engines_%28NESHAP%29,,html,211002746_ref1,True
211002747,1,https://www.iea.org/policies/1116-stimulus-programme-for-mini-chp-plants?country=Germany,,html,211002747_ref1,True
211002748,1,http://www.verwaltungsvorschriften-im-internet.de/bsvwvbund_05122008_KII34220615.htm,,html,211002748_ref1,True
211002749,1,http://www.gse.it,403 Client Error: Forbidden for url: http://www.gse.it/,,211002749_ref1,False
211002750,1,https://climate-laws.org/geographies/china/policies/energy-development-strategy-action-plan-2014-2020,,html,211002750_ref1,True
211002751,1,http://ec.europa.eu/energy/en/topics/technology-and-innovation/strategic-energy-technology-plan,,html,211002751_ref1,True
211002752,1,http://www.fao.org/3/Y4829E/y4829e09.htm,,html,211002752_ref1,True
211002753,1,https://www.iea.org/policies/5054-strategic-plan-2010?country=Turkey&page=1&qs=turkey,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/5054-strategic-plan-2010?country=Turkey&page=1&qs=turkey,,211002753_ref1,False
211002754,1,https://policy.thinkbluedata.com/node/2245,,html,211002754_ref1,True
211002755,1,https://www.iea.org/policies/1496-strategic-plan-for-industrial-efficiency?country=Luxembourg%2CGermany%2CPeople%27s%20Republic%20Of%20China%2CSpain&page=17,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/1496-strategic-plan-for-industrial-efficiency?country=Luxembourg%2CGermany%2CPeople%27s%20Republic%20Of%20China%2CSpain&page=17,,211002755_ref1,False
211002756,1,https://www.india.gov.in/strategic-plan-new-and-renewable-energy-sector-2011-2017,403 Client Error: Forbidden for url: https://www.india.gov.in/strategic-plan-new-and-renewable-energy-sector-2011-2017,,211002756_ref1,False
211002757,1,https://www.iea.org/policies/7888-south-africas-low-emission-development-strategy-sa-leds-2050,,html,211002757_ref1,True
211002758,1,http://unfccc.int/files/national_reports/non-annex_i_natcom/application/pdf/6_bildirim_eng_11_reducedfilesize.pdf,,pdf,211002758_ref1,True
211002759,1,http://www.climatechange.gov.au,"HTTPSConnectionPool(host='www.dcceew.gov.au', port=443): Read timed out. (read timeout=30)",,211002759_ref1,False
211002760,1,https://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=COM:1999:0640:FIN:EN:PDF,,pdf,211002760_ref1,True
211002761,1,http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv:OJ.L_.2015.123.01.0055.01.ENG,,html,211002761_ref1,True
211002762,1,https://www.iea.org/policies/6565-strategy-for-developing-hydrogen-and-fuel-cell-technologies?country=Japan&qs=japan,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/6565-strategy-for-developing-hydrogen-and-fuel-cell-technologies?country=Japan&qs=japan,,211002762_ref1,False
211002763,1,https://en.jcement.ru/content/news/the-ministry-of-industry-and-trade-has-adjusted-the-development-strategy-for-the-production-of-build/,,html,211002763_ref1,True
211002765,1,https://www.canada.ca/en/services/environment/weather/climatechange/climate-action/short-lived-climate-pollutants.html,,html,211002765_ref1,True
211002766,1,http://www.lse.ac.uk/GranthamInstitute/law/strategy-to-cut-national-greenhouse-gas-emissions-kyoto-implementation/,,html,211002766_ref1,True
211002767,1,https://www.dcceew.gov.au/energy/transport,"HTTPSConnectionPool(host='www.dcceew.gov.au', port=443): Read timed out. (read timeout=30)",,211002767_ref1,False
211002768,1,http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=COM:2007:0019:FIN,,html,211002768_ref1,True
211002768,2,https://climate.ec.europa.eu/news-your-voice/consultations/public-consultation-implementation-renewed-strategy-reduce-co2-emissions-passenger-cars-and-light_en,,html,211002768_ref2,True
